Acre,Crop,Rainfall,Humidity,Temperature,PH,Fertilizer,Yield,Rainfall_norm,Humidity_norm,Temperature_norm,PH_norm,Fertilizer_norm,Factor_Sum
3.93,Pumpkin,841.27,70.78,30.22,6.85,57.61,2.3440197933930755,0.7355103265489823,0.3594531510503502,0.5219999999999999,0.6749999999999998,0.69025,0.5964426955198665
1.53,Maize,730.84,76.58,34.14,5.94,65.44,0.9560308015585467,0.5514327149072361,0.5528509503167723,0.914,0.2200000000000002,0.8859999999999999,0.6248567330448017
3.86,Sugarcane,587.79,67.16,31.5,6.55,33.36,1.3978808804844787,0.3129802803753896,0.2387462487495831,0.65,0.5249999999999999,0.08399999999999999,0.3621453058249945
4.64,Onion,496.35,79.06,27.12,6.73,31.15,1.5329192115686536,0.16055741694587528,0.6355451817272426,0.2120000000000001,0.6150000000000002,0.028749999999999963,0.33037051973462367
1.72,Cotton,937.53,85.61,26.65,5.9,43.33,0.8421701516858183,0.8959677284926071,0.853951317105702,0.16499999999999987,0.20000000000000018,0.33324999999999994,0.4896338091196618
1.95,Carrot,757.27,66.72,28.72,5.79,61.6,0.8293599658353221,0.5954893233985097,0.22407469156385462,0.3719999999999999,0.14500000000000002,0.79,0.42531280299247287
4.89,Sorghum,894.96,75.24,28.47,6.56,58.69,2.8630230917603536,0.8250070843959927,0.5081693897965988,0.34699999999999986,0.5299999999999998,0.7172499999999999,0.5854852948385182
1.72,Sorghum,727.21,79.46,29.07,6.89,62.89,1.0727690802807817,0.5453818072710906,0.6488829609869956,0.40700000000000003,0.6949999999999998,0.82225,0.6237029536516172
4.42,Sugarcane,531.99,76.94,26.84,6.43,45.9,1.6188880114608832,0.21996632828257576,0.5648549516505502,0.184,0.46499999999999986,0.39749999999999996,0.36626425598662515
2.97,Peas,602.53,70.97,34.78,5.64,69.75,1.6305830019034115,0.3375506325948892,0.36578859619873294,0.9780000000000001,0.06999999999999984,0.99375,0.5490178457587244
1.99,Peas,628.92,79.27,26.46,7.35,44.64,0.9795130559421303,0.38154056441799594,0.6425475158386128,0.14600000000000007,0.9249999999999998,0.366,0.4922176160513218
4.48,Cabbage,983.76,60.85,31.53,6.89,62.22,2.8267653735135077,0.9730292877264922,0.02834278092697571,0.6530000000000001,0.6949999999999998,0.8055,0.6309744137306936
2.78,Pulses,403.38,71.1,25.13,6.74,44.03,0.7558583952519243,0.005584170958977217,0.3701233744581526,0.0129999999999999,0.6200000000000001,0.35075,0.271891509083426
3.06,Groundnut,991.4,75.98,29.07,6.79,38.74,1.706934593417389,0.9857645313463685,0.5328442814271426,0.40700000000000003,0.645,0.21850000000000006,0.5578217625547023
2.44,Cabbage,988.28,60.62,28.09,6.3,43.47,0.9989298068320005,0.9805637512293509,0.020673557852617458,0.309,0.3999999999999999,0.33675,0.40939746181639364
3.37,Banana,997.69,75.23,28.82,7.47,37.71,2.065025047960504,0.9962494374156123,0.5078359453151052,0.382,0.9849999999999999,0.19275000000000003,0.6127670765461436
1.65,Pulses,685.95,79.63,29.98,5.77,35.16,0.6247415926056796,0.47660482405694193,0.6545515171723908,0.49800000000000005,0.1349999999999998,0.12899999999999992,0.37863126824586646
2.56,Carrot,978.29,82.78,31,6.98,44.56,1.7548788644851803,0.9639112533546698,0.7595865288429479,0.6,0.7400000000000002,0.36400000000000005,0.6854995564395235
4.88,Peas,637.36,63.4,30.84,6.34,35.87,1.619896933946494,0.3956093414012102,0.1133711237079026,0.584,0.41999999999999993,0.14674999999999994,0.33194609302182254
2.03,Banana,415.78,89.72,31.31,7.26,50.09,1.2303833804586943,0.026253938090713604,0.9909969989996666,0.6309999999999999,0.8799999999999999,0.5022500000000001,0.606100187418076
3.63,Pulses,534.61,78.19,33.45,6.93,31.42,1.7615440115283547,0.22433365004750716,0.6065355118372792,0.8450000000000003,0.7149999999999999,0.035500000000000045,0.48527383237695726
2.3,Sugarcane,967.18,70.9,33.87,6.62,47.25,1.466064295055812,0.9453918087713156,0.36345448482827636,0.8869999999999998,0.56,0.43125,0.6374192587199183
4.09,Sorghum,408.26,67.47,32.37,7.38,68.32,2.3704018332597054,0.013718724475337996,0.24908302767589197,0.7369999999999998,0.94,0.9579999999999999,0.5795603504302459
1.52,Maize,727.6,77.19,25.79,7.32,44.35,0.7499597824159786,0.5460319047857178,0.573191063687896,0.07899999999999992,0.9100000000000001,0.35875,0.49339459369472277
4.88,Maize,445.36,86.45,34.61,5.6,35.51,2.0557214600452824,0.07556133420013007,0.881960653551184,0.961,0.04999999999999982,0.13774999999999996,0.42125439755026284
2.82,Maize,571.84,75.62,34.47,5.89,42.21,1.2715285468169841,0.28639295894384165,0.5208402800933647,0.9469999999999998,0.19499999999999984,0.30525,0.4508966478074412
1.94,Mustard,452.86,79.84,32.12,6.85,61.65,1.136012419576891,0.08806320948142227,0.6615538512837614,0.7119999999999997,0.6749999999999998,0.79125,0.5855734121530366
1.29,Onion,915.72,70.73,30.17,7.34,42.55,0.7657822365849124,0.8596122751746095,0.35778592864288117,0.5170000000000001,0.9199999999999999,0.3137499999999999,0.593629640763498
1.68,Onion,754.64,71.64,27.51,6.36,45.34,0.6866948621989198,0.5911053324665366,0.3881293764588197,0.25100000000000017,0.43000000000000016,0.38350000000000006,0.40874694178507137
3.08,Maize,941.26,68.59,32.56,5.58,61.55,1.7083923086398605,0.9021853277991698,0.2864288096032012,0.7560000000000002,0.040000000000000036,0.78875,0.5546728274804742
2.35,Groundnut,813.01,81.17,33.78,6.79,40.42,1.4935684570714118,0.6884032604890733,0.705901967322441,0.8780000000000001,0.645,0.26050000000000006,0.6355610455623029
4.32,Cotton,982.62,70.78,31.65,5.89,49.13,2.3058709808262505,0.9711290026837358,0.3594531510503502,0.6649999999999998,0.19499999999999984,0.47825000000000006,0.5337664307468172
2.72,Wheat,705.93,65.72,31.29,6.6,32.53,1.056932194392102,0.5099098198063041,0.19073024341447148,0.6289999999999999,0.5499999999999998,0.06325000000000003,0.3885780126441551
1.99,Spinach,783.23,71.08,26.93,6.27,36.96,0.7005671486805269,0.6387624810388225,0.3694564854951651,0.19299999999999998,0.3849999999999998,0.17400000000000002,0.35204379330679747
3.47,Carrot,745.79,85.61,28.58,6.62,38.38,1.7751162790977781,0.5763531196346118,0.853951317105702,0.3579999999999998,0.56,0.20950000000000008,0.5115608873480628
3.83,Banana,690.56,82.15,32.23,7.36,48.54,2.5579565288141612,0.48428931006317605,0.7385795265088366,0.7229999999999996,0.9300000000000002,0.46349999999999997,0.6678737673144024
1.67,Banana,907.58,70.04,25.17,6.47,62.84,0.8362764920958995,0.8460435732026471,0.3347782594198069,0.01700000000000017,0.4849999999999999,0.8210000000000001,0.5007643665244907
1.67,Peas,786.72,87.2,31.41,5.57,44.18,0.8624043693398681,0.6445800203363838,0.9069689896632214,0.641,0.03500000000000014,0.3545,0.516409801999921
1.15,Brinjal,880.79,62.24,32.67,6.66,45.22,0.5988230408670726,0.8013868746978712,0.07469156385461828,0.7670000000000001,0.5800000000000001,0.38049999999999995,0.5207156877104979
3.95,Maize,871.82,61.49,28.35,6.15,42.04,1.4197231090871816,0.7864346318614459,0.04968322774258094,0.33500000000000013,0.3250000000000002,0.301,0.35942357192080543
3.66,Tomato,514.63,63.82,25.76,7.06,42.82,1.0942700546394728,0.19102865429814472,0.12737579193064358,0.07600000000000015,0.7799999999999998,0.3205,0.2989808892457576
2.9,Papaya,790.1,63.49,33.19,6.44,46.14,1.4262700672459434,0.6502141987964861,0.1163721240413472,0.8189999999999997,0.4700000000000002,0.4035,0.4918172645675667
4.38,Brinjal,519.79,62.64,26.42,6.98,65.98,1.812583535942896,0.1996299444916737,0.0880293431143715,0.14200000000000018,0.7400000000000002,0.8995000000000001,0.4138318575212091
4.22,Cotton,749.99,79.84,28.71,7.32,30.98,2.1525443697880573,0.5833541697921355,0.6615538512837614,0.3710000000000001,0.9100000000000001,0.02450000000000001,0.5100816042151795
3.34,Tomato,806.46,78.03,32.07,6.22,54.98,1.984083817948362,0.6774849560767449,0.6012004001333779,0.7070000000000001,0.3599999999999999,0.6244999999999999,0.5940370712420245
4.47,Cabbage,998.34,79.43,33.17,7.48,65.51,3.8799292113693604,0.9973329332733243,0.6478826275425145,0.8170000000000002,0.9900000000000002,0.8877500000000002,0.8679931121631679
1.82,Chilli,418.33,80.65,33.62,5.8,46.68,0.7818965445094856,0.030504575686352967,0.6885628542847619,0.8619999999999998,0.1499999999999999,0.417,0.4296134859942229
1.45,Spinach,454.75,82.71,30.3,6.79,56.04,0.7755951688621916,0.09121368205230788,0.7572524174724907,0.53,0.645,0.651,0.5348932199049597
2.08,Pulses,446.22,66.22,29.76,5.57,53.43,0.5745572976228307,0.07699488256571828,0.20740246748916305,0.47600000000000015,0.03500000000000014,0.58575,0.2762294700109763
1.23,Chilli,639.02,78.67,33.48,5.93,43.55,0.5959761484394632,0.39837642313013616,0.6225408469489832,0.8479999999999996,0.21499999999999986,0.33874999999999994,0.48453345401582376
3.12,Brinjal,892.95,77.4,30.63,6.77,35.5,1.7081063872828008,0.8216565818206064,0.5801933977992667,0.563,0.6349999999999998,0.1375,0.5474699959239746
4.75,Maize,906.43,88.31,30.79,5.59,38.78,2.5000275487967913,0.8441266189928488,0.9439813271090366,0.579,0.04499999999999993,0.21950000000000003,0.5263215892203771
1.16,Pumpkin,842.19,66.97,29.34,5.7,32.3,0.3621414888961809,0.7370438899168209,0.2324108036012004,0.434,0.10000000000000009,0.057499999999999926,0.31219093870360426
1.49,Papaya,938.13,61.76,28.73,6.08,60.59,0.7102544239628915,0.8969678785151105,0.05868622874291425,0.37300000000000005,0.29000000000000004,0.76475,0.47668082145160506
2.81,Cotton,593.72,79.6,29.81,6.65,51.31,1.4416234494493807,0.32286509643113137,0.6535511837279092,0.48099999999999987,0.5750000000000002,0.5327500000000001,0.513033256031808
4.74,Papaya,452.89,82.21,28.65,5.53,61.43,1.8907323530405686,0.0881132169825474,0.7405801933977992,0.3649999999999999,0.015000000000000124,0.78575,0.3988886820760693
2.26,Pulses,434.89,68.5,28.44,6.46,41.61,0.6580155095608956,0.05810871630744613,0.28342780926975664,0.34400000000000014,0.48,0.29025,0.2911573051154406
3.03,Pulses,911.28,77.13,34.94,6.75,62.19,2.3313738464550524,0.8522111650080845,0.5711903967989329,0.9939999999999998,0.625,0.80475,0.7694303123614035
1.17,Rice,838.26,61.79,28.36,6.31,42.37,0.4306604958528956,0.7304929072694237,0.05968656218739578,0.33599999999999997,0.4049999999999998,0.3092499999999999,0.3680858938913638
1.59,Onion,819.17,88.8,27.56,5.64,34.85,0.6697848205603046,0.6986714673867745,0.9603201067022341,0.2559999999999999,0.06999999999999984,0.12125000000000004,0.4212483148178016
4.95,Papaya,603.81,63.3,28.54,6.72,51.35,1.927996255220502,0.3396842859762297,0.11003667889296424,0.3539999999999999,0.6099999999999999,0.5337500000000001,0.3894941929738388
4.86,Onion,627.94,62.03,30.91,6.71,67.81,2.516358521749003,0.3799069860479073,0.0676892297432478,0.591,0.605,0.94525,0.517769243158231
1.02,Pulses,974.87,61.32,34.11,6.51,46.58,0.5778759142358515,0.9582103982264005,0.04401467155718575,0.9109999999999999,0.5049999999999999,0.4145,0.5665450139567172
4.81,Banana,438.28,72.82,32.88,6.89,50.62,2.3951254444197136,0.06375956393459017,0.42747582527509154,0.7880000000000003,0.6949999999999998,0.5155,0.49794707784193637
3.56,Tomato,864.24,62.91,33.42,5.92,48.05,1.6903462041192696,0.7737994032438199,0.09703234411470481,0.8420000000000002,0.20999999999999996,0.45124999999999993,0.4748163494717049
4.47,Carrot,585.78,82.34,33.59,6.86,48.3,2.7276340060147573,0.3096297778000033,0.7449149716572193,0.8590000000000003,0.6800000000000002,0.4574999999999999,0.6102089498914446
2.82,Groundnut,423.43,86.97,34.21,5.82,38.57,1.259725368251103,0.0390058508776317,0.899299766588863,0.921,0.16000000000000014,0.21425,0.44671112349329894
3.06,Pumpkin,845.54,67.81,27.35,6.29,46.9,1.257995498964558,0.7426280608757979,0.26042014004668235,0.23500000000000015,0.395,0.4225,0.4111096401844961
2.96,Banana,598.55,78.86,29.58,5.64,49.88,1.1749972169561123,0.33091630411228345,0.6288762920973658,0.45799999999999985,0.06999999999999984,0.49700000000000005,0.3969585192419298
3.67,Papaya,833.29,61.27,28.85,7.14,59.79,1.9923004428131625,0.7222083312496873,0.042347449149716686,0.3850000000000001,0.8199999999999998,0.74475,0.5428611560798808
1.56,Tomato,824.59,71.6,28.82,6.58,35.59,0.6727505473903448,0.7077061559233885,0.3867955985328442,0.382,0.54,0.1397500000000001,0.43125035089124664
1.12,Banana,720.87,68.79,31.52,7.44,52.86,0.6767961210303365,0.5348135553666383,0.29309769923307794,0.6519999999999999,0.9700000000000002,0.5715,0.6042822509199433
2.23,Pulses,866.42,66.86,29.02,7.38,56.49,1.342650083399803,0.7774332816589153,0.22874291430476829,0.40199999999999997,0.94,0.66225,0.6020852391927367
3.82,Cotton,748.62,79.34,31.16,7.5,45.31,2.463672420532998,0.5810704939074194,0.6448816272090699,0.616,1,0.38275000000000003,0.6449404242232979
1.81,Rice,571.98,63.91,28.82,5.7,51.97,0.5242676292758379,0.2866263272824257,0.13037679226408794,0.382,0.10000000000000009,0.54925,0.28965062390930274
3.69,Mustard,840.47,85.82,28.11,6.71,58.43,2.3777477679692054,0.7341767931856445,0.8609536512170722,0.31099999999999994,0.605,0.71075,0.6443760888805434
4.88,Papaya,753.48,79.95,28.53,6.32,48.6,2.4228160068778126,0.5891717090896967,0.6652217405801936,0.3530000000000001,0.41000000000000014,0.465,0.49647868993397803
1.38,Cabbage,407.64,81.32,33.04,6.57,43.33,0.6612515283031534,0.012685236118751168,0.7109036345448482,0.8039999999999999,0.5350000000000001,0.33324999999999994,0.4791677741327199
3.69,Papaya,940.99,88.06,31.01,6.12,62.99,2.636970290816222,0.9017352602890433,0.9356452150716909,0.6010000000000002,0.31000000000000005,0.8247500000000001,0.7146260950721469
2.78,Wheat,727.39,88.27,34.74,5.6,69.55,1.9466001472122616,0.5456818522778416,0.942647549183061,0.9740000000000002,0.04999999999999982,0.9887499999999999,0.7002158802921805
4.47,Groundnut,921.18,76.55,33.33,6.92,38.67,2.8432009459830025,0.8687136403793901,0.5518506168722908,0.8329999999999999,0.71,0.21675000000000005,0.6360628514503361
1.71,Chilli,929.64,74.86,29.86,7.43,65.58,1.2718344752772102,0.8828157556966877,0.4954984994998333,0.48599999999999993,0.9649999999999999,0.8895,0.7437628510393042
3.77,Peas,666.98,70.06,27.42,6.56,51.82,1.5818381361714373,0.4449834141787935,0.3354451483827944,0.24200000000000016,0.5299999999999998,0.5455,0.4195857125123176
4.35,Pumpkin,704.6,81.47,31.74,6.16,47.92,2.3277703664505998,0.5076928205897552,0.7159053017672559,0.6739999999999998,0.33000000000000007,0.44800000000000006,0.5351196244714023
4.78,Peas,649.45,76.15,32.27,7.38,65.73,3.359886093080635,0.41576236435465325,0.5385128376125378,0.7270000000000003,0.94,0.8932500000000001,0.7029050403934383
3.73,Sorghum,669.66,87.99,29.64,6.23,66.41,2.329020843566818,0.44945075094597514,0.9333111037012337,0.4640000000000001,0.3650000000000002,0.9102499999999999,0.6244023709294418
2.99,Chilli,937.09,67.16,27.3,7.33,40.91,1.525934859267628,0.8952342851427714,0.2387462487495831,0.23000000000000007,0.915,0.27274999999999994,0.5103461067784709
3.47,Mustard,872.89,69.31,30.57,7.21,44.33,1.991020101233933,0.7882182327349102,0.31043681227075703,0.557,0.855,0.35824999999999996,0.5737810090011334
4.48,Pulses,475.92,69.48,27.54,6.56,64.08,1.8624324787136655,0.12650230867963533,0.3161053684561522,0.2539999999999999,0.5299999999999998,0.852,0.41572153542715745
3.28,Groundnut,766.18,84.18,34.4,6.85,49.63,2.3106683617100083,0.6103415512326847,0.8062687562520844,0.9399999999999998,0.6749999999999998,0.4907500000000001,0.7044720614969538
1.12,Onion,997.54,62.97,31.29,6.9,41.52,0.6074952600446587,0.9959993999099863,0.09903301100366786,0.6289999999999999,0.7000000000000002,0.2880000000000001,0.5424064821827309
4.72,Tomato,757.33,73.67,27.92,6.78,68.49,2.780701099705069,0.5955893384007601,0.4558186062020675,0.29200000000000015,0.6400000000000001,0.9622499999999998,0.5891315889205655
3.76,Pulses,871.52,72.83,27.16,5.82,38.68,1.3586713576082983,0.7859345568501941,0.42780926975658556,0.21600000000000003,0.16000000000000014,0.217,0.36134876532135596
3.71,Brinjal,861.44,62.19,32.17,6.89,54.41,2.125389532416111,0.7691320364721376,0.07302434144714899,0.7170000000000002,0.6949999999999998,0.61025,0.5728812755838574
1.86,Banana,610.19,72.32,32.08,5.51,47.12,0.7075896874587206,0.35031921454884907,0.4108036012004,0.7079999999999999,0.004999999999999893,0.42799999999999994,0.3804245631498498
3.64,Papaya,623.11,75.4,30.97,6.92,48.05,1.924548283743362,0.37185577836675504,0.5135045015005004,0.5969999999999999,0.71,0.45124999999999993,0.5287220559734511
2.58,Pumpkin,834.45,61.95,31.14,6.61,34.24,1.0651084323151976,0.7241419546265273,0.0650216738912972,0.6140000000000001,0.5550000000000002,0.10600000000000005,0.41283272570356494
3.6,Carrot,699.99,75.3,31.04,6.02,40.29,1.5346284417137395,0.5000083345835209,0.5101700566855618,0.6039999999999999,0.2599999999999998,0.25725,0.4262856782538165
1.43,Onion,742.34,88.78,28.6,7.11,36.68,0.8186050657769168,0.5706022570052175,0.9596532177392466,0.36000000000000015,0.8050000000000002,0.16699999999999998,0.5724510949488929
3.63,Wheat,827.74,89.37,34.37,6.31,59.98,2.747026738010151,0.7129569435415312,0.9793264421473827,0.9369999999999997,0.4049999999999998,0.7494999999999999,0.7567566771377827
5,Onion,866.55,75.95,29.79,6.47,57.91,2.9712439288131183,0.7776499808304578,0.5318439479826611,0.4789999999999999,0.4849999999999999,0.6977499999999999,0.5942487857626236
1.19,Cabbage,562.91,75.45,25.2,5.56,61.76,0.3881016297706854,0.27150739277558295,0.5151717239079695,0.019999999999999928,0.029999999999999805,0.7939999999999999,0.32613582333671043
4.91,Cotton,488.08,68.57,28.48,6.3,57.97,1.8459478255866169,0.14677201580237034,0.2857619206402132,0.34800000000000003,0.3999999999999999,0.6992499999999999,0.37595678728851667
2.63,Onion,575.08,89.91,26.3,5.83,35.15,0.9009728881502533,0.29179376906535986,0.9973324441480494,0.13000000000000006,0.16500000000000004,0.12874999999999998,0.3425752426426819
4.48,Sorghum,704.52,68.23,28.63,6.05,69.14,2.1490419108684686,0.5075594672534213,0.27442480826942334,0.3629999999999999,0.2749999999999999,0.9785,0.4796968551045689
4.13,Papaya,605.28,73.59,31.08,6,37.54,1.521314991406102,0.34213465353136296,0.4531510503501169,0.6079999999999999,0.25,0.18849999999999997,0.3683571407762959
3.27,Rice,741.02,60.09,25.23,5.59,44.02,0.6473965144471071,0.56840192695571,0.003001000333444596,0.02300000000000004,0.04499999999999993,0.3505000000000001,0.19798058545783093
3.95,Pumpkin,432.08,70.48,33.7,6.42,58.28,1.9275008526096638,0.053424680368721986,0.34944981660553537,0.8700000000000003,0.45999999999999996,0.7070000000000001,0.48797489939485156
4.51,Chilli,705.85,62.14,31.1,6.55,35.62,1.6746834941297044,0.5097764664699705,0.07135711903967992,0.6100000000000001,0.5249999999999999,0.14049999999999993,0.37132671710193005
2.62,Brinjal,620.79,82.31,27.95,6.64,36.82,1.125239260988726,0.3679885316130752,0.7439146382127377,0.29499999999999993,0.5699999999999998,0.1705,0.42948063396516256
2.31,Spinach,720.8,76.83,28.11,6.42,65.06,1.2674433773007765,0.5346968711973462,0.5611870623541181,0.31099999999999994,0.45999999999999996,0.8765000000000001,0.5486767867102929
3.67,Rice,653.52,77.17,29.66,7.24,43.28,1.9546940333081086,0.42254671534063437,0.5725241747249085,0.466,0.8700000000000001,0.332,0.5326141780131086
4.23,Maize,570.54,68.6,27.48,5.58,56.62,1.289717035230893,0.28422596722841753,0.28676225408469475,0.24800000000000005,0.040000000000000036,0.6655,0.30489764426262245
4.05,Carrot,942.46,84.45,25.04,6.73,64.35,2.5897379819282413,0.9041856278441766,0.8152717572524177,0.003999999999999915,0.6150000000000002,0.8587499999999999,0.6394414770193189
4.19,Chilli,510.86,60.1,25.27,7.23,68.93,1.7206895537899407,0.18474437832341523,0.003334444814938361,0.026999999999999958,0.8650000000000002,0.9732500000000002,0.4106657646276708
2.74,Pumpkin,808.82,70.01,28.58,5.58,38.41,0.8896488493997063,0.6814188794985915,0.33377792597532535,0.3579999999999998,0.040000000000000036,0.2102499999999999,0.3246893610947833
4.27,Carrot,954.79,79.78,26.24,6.49,34.92,1.9866532785020117,0.9247387108066208,0.6595531843947984,0.12399999999999985,0.4950000000000001,0.12300000000000004,0.46525837904028383
1.48,Wheat,723.2,87.24,25.22,6.68,59.63,0.8287260707074606,0.5386974712873598,0.9083027675891964,0.021999999999999888,0.5899999999999999,0.74075,0.5599500477753112
3.18,Sorghum,925.85,67.04,33.59,5.88,37.53,1.4936415838446626,0.8764981413878749,0.23474491497165748,0.8590000000000003,0.18999999999999995,0.18825000000000003,0.4696986112719065
1.02,Papaya,474.91,76.23,27.74,6.01,53.21,0.36215081971967356,0.12481872280842134,0.5411803934644884,0.27399999999999985,0.2549999999999999,0.58025,0.3550498232545819
2.3,Maize,696.27,76.14,30.03,7.07,51.31,1.3122589268845202,0.4938074044439999,0.5381793931310438,0.5030000000000001,0.7850000000000001,0.5327500000000001,0.5705473595150088
2.47,Cotton,674.22,86.23,26.79,6.63,52.4,1.3020243224412082,0.4570518911170009,0.8746248749583198,0.1789999999999999,0.565,0.5599999999999999,0.527135353215064
2.58,Carrot,404.87,61.52,25.47,6.13,55.99,0.5523787420261922,0.008067876848193947,0.050683561187062465,0.04699999999999989,0.31499999999999995,0.64975,0.21410028760705124
3.78,Spinach,665.95,72.73,32.45,7.03,64.04,2.4409284340758486,0.4432664899734961,0.4244748249416474,0.7450000000000003,0.7650000000000001,0.8510000000000002,0.6457482629830288
2.55,Peas,621.42,65.47,26.25,6.99,40.87,0.8635232384620529,0.3690386891367038,0.1823941313771257,0.125,0.7450000000000001,0.27174999999999994,0.3386365641027659
2.79,Chilli,801.88,60.65,25.26,6.19,52.21,0.9027180978287541,0.6698504775716357,0.02167389129709899,0.026000000000000155,0.3450000000000002,0.55525,0.323554873773747
1.95,Wheat,963,64.41,30.87,6.48,43.47,0.9746970141817954,0.9384240969478754,0.1470490163387795,0.5870000000000001,0.4900000000000002,0.33675,0.499844622657331
2.49,Sugarcane,451.47,89.29,25.13,6.83,42.75,1.0254592306159116,0.08574619526262281,0.9766588862954322,0.0129999999999999,0.665,0.31875,0.411831016311611
1.91,Cotton,596.49,66.45,29.36,6.19,30.82,0.5134286838733102,0.3274824557016886,0.2150716905635213,0.43599999999999994,0.3450000000000002,0.020500000000000008,0.268810829253042
1.29,Pulses,666.44,88.05,27.89,6.76,53.98,0.7476569228351742,0.4440832791585405,0.9353117705901968,0.28900000000000003,0.6299999999999999,0.5994999999999999,0.5795790099497474
3.41,Banana,673.11,66.16,28.19,6,68.9,1.5018345284677388,0.45520161357536965,0.2054018006002,0.3190000000000001,0.25,0.9725000000000001,0.440420682835114
3.67,Maize,864.89,87.94,25.04,6.08,60.45,2.0271441568101474,0.7748828991015319,0.9316438812937646,0.003999999999999915,0.29000000000000004,0.7612500000000001,0.5523553560790593
3.48,Maize,666.04,79.64,34.64,6.12,39.71,1.8200758259950063,0.44341651247687147,0.6548849616538848,0.9640000000000001,0.31000000000000005,0.24275000000000002,0.5230102948261512
2.85,Papaya,416.3,63.4,30.17,7.37,58.64,1.3158403593363281,0.02712073477688326,0.1133711237079026,0.5170000000000001,0.935,0.716,0.4616983716969572
2.52,Tomato,826.06,77.46,30.73,7.17,41.89,1.5107906964360425,0.7101565234785217,0.5821940646882293,0.5730000000000001,0.835,0.29725,0.5995201176333502
4.45,Tomato,930.9,69.56,31.66,6.63,60.15,2.837710705596322,0.8849160707439448,0.31877292430810283,0.666,0.565,0.7537499999999999,0.6376877990104095
3.08,Wheat,708.34,71.49,32.98,6.63,64.2,1.9188737557526592,0.5139270890633595,0.38312770923641204,0.7979999999999997,0.565,0.8550000000000001,0.6230109596599542
2.92,Papaya,748.67,73.21,31.08,5.61,43.37,1.1790282558808518,0.5811538397426279,0.440480160053351,0.6079999999999999,0.05500000000000016,0.33424999999999994,0.4037767999591958
1.1,Cabbage,497.76,72.68,32.62,6.8,30.09,0.43999238184724604,0.16290776949875815,0.4228076025341784,0.7619999999999998,0.6499999999999999,0.0022499999999999964,0.39999307440658727
2.36,Onion,532.39,79.92,29.49,6.16,42.2,0.9292993249911794,0.22063309496424463,0.6642214071357121,0.44899999999999984,0.33000000000000007,0.30500000000000005,0.3937709004199913
2.52,Cotton,541.1,83.05,28.71,6.72,38.23,1.1040077005276367,0.23515193945758536,0.7685895298432811,0.3710000000000001,0.6099999999999999,0.20574999999999993,0.4380982938601733
2.6,Pumpkin,658.45,69.88,33.23,7.18,54.74,1.5816880364522168,0.4307646146922039,0.3294431477159052,0.8229999999999997,0.8399999999999999,0.6185,0.6083415524816218
3.32,Brinjal,956.89,87.73,33.65,5.59,41.6,2.0271128399570038,0.9282392358853827,0.9246415471823944,0.8649999999999999,0.04499999999999993,0.29000000000000004,0.6105761566135554
3.13,Rice,713.07,88.15,26.38,6.71,31.44,1.401900595619998,0.5218116050740945,0.9386462154051354,0.1379999999999999,0.605,0.03600000000000003,0.44789156409584596
3.43,Rice,515.26,61.22,30.43,6.63,51.25,1.2841982004549182,0.19207881182177328,0.04068022674224738,0.5429999999999999,0.565,0.53125,0.3744018077128041
4.06,Pumpkin,559.65,60.45,31.84,5.91,64.99,1.6604005357416094,0.2660732443199813,0.015005001667222505,0.6839999999999999,0.20500000000000007,0.8747499999999999,0.4089656491974408
4.25,Cotton,630.41,72.75,25.84,6.79,48.05,1.6910035865800706,0.3840242703072127,0.42514171390463495,0.08399999999999999,0.645,0.45124999999999993,0.39788319684236956
3.87,Mustard,773.96,77.72,34.3,6.61,45.05,2.3803780091242177,0.6233101631911454,0.590863621207069,0.9299999999999997,0.5550000000000002,0.3762499999999999,0.6150847568796428
4.82,Maize,664.02,68.34,30.2,7.03,37.14,2.1031029249214885,0.44004934073444346,0.2780926975658555,0.5199999999999999,0.7650000000000001,0.17850000000000002,0.4363284076600598
1.07,Onion,635.47,67.78,31.45,5.72,45.5,0.38399703654256045,0.3924588688303246,0.2594198066022008,0.6449999999999999,0.10999999999999988,0.3875,0.35887573508650505
1.78,Groundnut,738.84,80.35,26.78,6.39,43.24,0.7822486143434798,0.5647680485406145,0.6785595198399466,0.1780000000000001,0.44499999999999984,0.33100000000000007,0.43946551367611225
1.03,Groundnut,545.1,78.05,27.64,7.5,69.8,0.6391535004463519,0.2418196062742745,0.6018672890963654,0.26400000000000007,1,0.9949999999999999,0.620537379074128
3.59,Onion,447.34,65.01,26.21,6.88,31.22,0.7807657754130108,0.07886182927439116,0.16705568522840966,0.12100000000000008,0.69,0.03049999999999997,0.21748350290056012
4.59,Groundnut,414.65,86.54,27.64,6.87,39.55,1.925121254059458,0.02437032221499892,0.8849616538846286,0.26400000000000007,0.685,0.23874999999999993,0.4194163952199255
1.97,Rice,550.76,80.4,29.92,6.14,32.75,0.7140190522445184,0.25125435481988967,0.6802267422474161,0.49200000000000016,0.31999999999999984,0.06875,0.36244621941346117
4.71,Mustard,454.96,70.88,33.34,5.69,64.3,2.1108819532607956,0.09156373456018403,0.36278759586528836,0.8340000000000003,0.0950000000000002,0.8574999999999999,0.4481702660850946
1.24,Chilli,601.8,80.51,30.34,7.4,46.69,0.7245266469062837,0.3363337834008434,0.6838946315438482,0.534,0.9500000000000002,0.41724999999999995,0.5842956829889384
